Observation id,Boccia167 3,,,,,,,
149.766,Boccia167 3.MP4,341.010,14.99,Boccia 167,exhale,,,STOP
149.767,Boccia167 3.MP4,341.010,14.99,Boccia 167,reinhale,,toh,POINT
152.101,Boccia167 3.MP4,341.010,14.99,Boccia 167,exhale,,,START
152.101,Boccia167 3.MP4,341.010,14.99,Boccia 167,gular pump,,,POINT
152.634,Boccia167 3.MP4,341.010,14.99,Boccia 167,exhale,,,STOP
152.635,Boccia167 3.MP4,341.010,14.99,Boccia 167,reinhale,,toh,POINT
154.903,Boccia167 3.MP4,341.010,14.99,Boccia 167,exhale,,,START
154.903,Boccia167 3.MP4,341.010,14.99,Boccia 167,gular pump,,,POINT
155.436,Boccia167 3.MP4,341.010,14.99,Boccia 167,exhale,,,STOP
155.437,Boccia167 3.MP4,341.010,14.99,Boccia 167,reinhale,,toh,POINT
163.242,Boccia167 3.MP4,341.010,14.99,Boccia 167,gular pump,,,POINT
165.043,Boccia167 3.MP4,341.010,14.99,Boccia 167,exhale,,,START
165.643,Boccia167 3.MP4,341.010,14.99,Boccia 167,exhale,,,STOP
165.644,Boccia167 3.MP4,341.010,14.99,Boccia 167,reinhale,,lbn,POINT
167.912,Boccia167 3.MP4,341.010,14.99,Boccia 167,exhale,,,START
167.912,Boccia167 3.MP4,341.010,14.99,Boccia 167,gular pump,,,POINT
168.311,Boccia167 3.MP4,341.010,14.99,Boccia 167,exhale,,,STOP
168.312,Boccia167 3.MP4,341.010,14.99,Boccia 167,reinhale,,toh,POINT
172.515,Boccia167 3.MP4,341.010,14.99,Boccia 167,end of trial,,,POINT
