Observation id,Boccia161 2,,,,,,,
161.174,Boccia161 2.MP4,238.300,14.99,Boccia 161,chest,,,POINT
171.114,Boccia161 2.MP4,238.300,14.99,Boccia 161,chest,,,POINT
184.990,Boccia161 2.MP4,238.300,14.99,Boccia 161,gular pump,,,POINT
185.791,Boccia161 2.MP4,238.300,14.99,Boccia 161,chest,,,POINT
185.791,Boccia161 2.MP4,238.300,14.99,Boccia 161,reinhale,,toh,POINT
192.795,Boccia161 2.MP4,238.300,14.99,Boccia 161,exhale,,,START
192.795,Boccia161 2.MP4,238.300,14.99,Boccia 161,gular pump,,,POINT
193.062,Boccia161 2.MP4,238.300,14.99,Boccia 161,chest,,,POINT
193.596,Boccia161 2.MP4,238.300,14.99,Boccia 161,reinhale,,toh,POINT
197.065,Boccia161 2.MP4,238.300,14.99,Boccia 161,gular pump,,,POINT
197.464,Boccia161 2.MP4,238.300,14.99,Boccia 161,exhale,,,STOP
197.465,Boccia161 2.MP4,238.300,14.99,Boccia 161,bubble release,,,POINT
197.465,Boccia161 2.MP4,238.300,14.99,Boccia 161,reinhale,,toh,POINT
207.738,Boccia161 2.MP4,238.300,14.99,Boccia 161,gular pump,,,POINT
208.272,Boccia161 2.MP4,238.300,14.99,Boccia 161,exhale,,,START
208.405,Boccia161 2.MP4,238.300,14.99,Boccia 161,exhale,,,STOP
208.406,Boccia161 2.MP4,238.300,14.99,Boccia 161,bubble release,,,POINT
208.406,Boccia161 2.MP4,238.300,14.99,Boccia 161,exhale,,,START
208.538,Boccia161 2.MP4,238.300,14.99,Boccia 161,exhale,,,STOP
208.539,Boccia161 2.MP4,238.300,14.99,Boccia 161,reinhale,,toh,POINT
208.672,Boccia161 2.MP4,238.300,14.99,Boccia 161,chest,,,POINT
226.551,Boccia161 2.MP4,238.300,14.99,Boccia 161,end of trial,,,POINT
