Observation id,ANOX201,,,,,,,
323.342,ANOX201.MOV,583.250,60.0,ANOX2,reinhale,,lbn,POINT
331.591,ANOX201.MOV,583.250,60.0,ANOX2,chest,,,POINT
331.591,ANOX201.MOV,583.250,60.0,ANOX2,gular pump,,,POINT
331.835,ANOX201.MOV,583.250,60.0,ANOX2,exhale,,,START
331.843,ANOX201.MOV,583.250,60.0,ANOX2,gular pump,,,POINT
332.090,ANOX201.MOV,583.250,60.0,ANOX2,exhale,,,STOP
332.091,ANOX201.MOV,583.250,60.0,ANOX2,reinhale,,soh,POINT
332.338,ANOX201.MOV,583.250,60.0,ANOX2,chest,,,POINT
341.200,ANOX201.MOV,583.250,60.0,ANOX2,exhale,,,START
341.233,ANOX201.MOV,583.250,60.0,ANOX2,gular pump,,,POINT
341.433,ANOX201.MOV,583.250,60.0,ANOX2,chest,,,POINT
341.499,ANOX201.MOV,583.250,60.0,ANOX2,exhale,,,STOP
341.500,ANOX201.MOV,583.250,60.0,ANOX2,reinhale,,soh,POINT
354.183,ANOX201.MOV,583.250,60.0,ANOX2,exhale,,,START
354.349,ANOX201.MOV,583.250,60.0,ANOX2,exhale,,,STOP
354.350,ANOX201.MOV,583.250,60.0,ANOX2,reinhale,,soh,POINT
354.483,ANOX201.MOV,583.250,60.0,ANOX2,chest,,,POINT
354.483,ANOX201.MOV,583.250,60.0,ANOX2,gular pump,,,POINT
401.092,ANOX201.MOV,583.250,60.0,ANOX2,chest,,,POINT
401.092,ANOX201.MOV,583.250,60.0,ANOX2,gular pump,,,POINT
408.838,ANOX201.MOV,583.250,60.0,ANOX2,chest,,,POINT
408.838,ANOX201.MOV,583.250,60.0,ANOX2,gular pump,,,POINT
415.839,ANOX201.MOV,583.250,60.0,ANOX2,chest,,,POINT
415.839,ANOX201.MOV,583.250,60.0,ANOX2,gular pump,,,POINT
423.600,ANOX201.MOV,583.250,60.0,ANOX2,exhale,,,START
423.932,ANOX201.MOV,583.250,60.0,ANOX2,exhale,,,STOP
423.933,ANOX201.MOV,583.250,60.0,ANOX2,reinhale,,soh,POINT
435.333,ANOX201.MOV,583.250,60.0,ANOX2,exhale,,,START
435.999,ANOX201.MOV,583.250,60.0,ANOX2,exhale,,,STOP
436.000,ANOX201.MOV,583.250,60.0,ANOX2,reinhale,,soh,POINT
436.533,ANOX201.MOV,583.250,60.0,ANOX2,exhale,,,START
447.590,ANOX201.MOV,583.250,60.0,ANOX2,exhale,,,STOP
447.591,ANOX201.MOV,583.250,60.0,ANOX2,bubble release,,,POINT
448.085,ANOX201.MOV,583.250,60.0,ANOX2,chest,,,POINT
461.086,ANOX201.MOV,583.250,60.0,ANOX2,exhale,,,START
461.087,ANOX201.MOV,583.250,60.0,ANOX2,exhale,,,STOP
461.087,ANOX201.MOV,583.250,60.0,ANOX2,reinhale,,soh,POINT
461.088,ANOX201.MOV,583.250,60.0,ANOX2,chest,,,POINT
466.667,ANOX201.MOV,583.250,60.0,ANOX2,exhale,,,START
466.836,ANOX201.MOV,583.250,60.0,ANOX2,chest,,,POINT
466.899,ANOX201.MOV,583.250,60.0,ANOX2,exhale,,,STOP
466.900,ANOX201.MOV,583.250,60.0,ANOX2,reinhale,,soh,POINT
476.700,ANOX201.MOV,583.250,60.0,ANOX2,exhale,,,START
476.841,ANOX201.MOV,583.250,60.0,ANOX2,chest,,,POINT
476.999,ANOX201.MOV,583.250,60.0,ANOX2,exhale,,,STOP
477.000,ANOX201.MOV,583.250,60.0,ANOX2,reinhale,,soh,POINT
484.340,ANOX201.MOV,583.250,60.0,ANOX2,chest,,,POINT
491.592,ANOX201.MOV,583.250,60.0,ANOX2,gular pump,,,POINT
510.591,ANOX201.MOV,583.250,60.0,ANOX2,bubble release,,,POINT
510.591,ANOX201.MOV,583.250,60.0,ANOX2,chest,,,POINT
529.594,ANOX201.MOV,583.250,60.0,ANOX2,chest,,,POINT
530.090,ANOX201.MOV,583.250,60.0,ANOX2,gular pump,,,POINT
538.085,ANOX201.MOV,583.250,60.0,ANOX2,exhale,,,START
538.086,ANOX201.MOV,583.250,60.0,ANOX2,exhale,,,STOP
538.086,ANOX201.MOV,583.250,60.0,ANOX2,reinhale,,soh,POINT
549.335,ANOX201.MOV,583.250,60.0,ANOX2,exhale,,,START
549.586,ANOX201.MOV,583.250,60.0,ANOX2,exhale,,,STOP
549.587,ANOX201.MOV,583.250,60.0,ANOX2,reinhale,,soh,POINT
549.588,ANOX201.MOV,583.250,60.0,ANOX2,chest,,,POINT
549.588,ANOX201.MOV,583.250,60.0,ANOX2,gular pump,,,POINT
559.085,ANOX201.MOV,583.250,60.0,ANOX2,chest,,,POINT
559.085,ANOX201.MOV,583.250,60.0,ANOX2,exhale,,,START
559.086,ANOX201.MOV,583.250,60.0,ANOX2,exhale,,,STOP
559.086,ANOX201.MOV,583.250,60.0,ANOX2,reinhale,,,POINT
559.591,ANOX201.MOV,583.250,60.0,ANOX2,gular pump,,soh,POINT
566.590,ANOX201.MOV,583.250,60.0,ANOX2,chest,,,POINT
566.836,ANOX201.MOV,583.250,60.0,ANOX2,exhale,,,START
566.837,ANOX201.MOV,583.250,60.0,ANOX2,exhale,,,STOP
566.838,ANOX201.MOV,583.250,60.0,ANOX2,reinhale,,soh,POINT
572.344,ANOX201.MOV,583.250,60.0,ANOX2,end of trial,,,POINT
