Observation id,ANOX301,,,,,,,
253.336,ANOX301.MOV,475.000,60.0,ANOX3,exhale,,,STOP
253.337,ANOX301.MOV,475.000,60.0,ANOX3,reinhale,,soh,POINT
257.589,ANOX301.MOV,475.000,60.0,ANOX3,chest,,,POINT
257.836,ANOX301.MOV,475.000,60.0,ANOX3,exhale,,,START
257.837,ANOX301.MOV,475.000,60.0,ANOX3,exhale,,,STOP
257.837,ANOX301.MOV,475.000,60.0,ANOX3,reinhale,,soh,POINT
263.837,ANOX301.MOV,475.000,60.0,ANOX3,exhale,,,START
264.336,ANOX301.MOV,475.000,60.0,ANOX3,exhale,,,STOP
264.337,ANOX301.MOV,475.000,60.0,ANOX3,reinhale,,soh,POINT
274.843,ANOX301.MOV,475.000,60.0,ANOX3,exhale,,,START
275.336,ANOX301.MOV,475.000,60.0,ANOX3,exhale,,,STOP
275.337,ANOX301.MOV,475.000,60.0,ANOX3,reinhale,,soh,POINT
277.087,ANOX301.MOV,475.000,60.0,ANOX3,bubble release,,,POINT
290.089,ANOX301.MOV,475.000,60.0,ANOX3,exhale,,,START
290.585,ANOX301.MOV,475.000,60.0,ANOX3,exhale,,,STOP
290.586,ANOX301.MOV,475.000,60.0,ANOX3,reinhale,,soh,POINT
290.588,ANOX301.MOV,475.000,60.0,ANOX3,chest,,,POINT
306.088,ANOX301.MOV,475.000,60.0,ANOX3,chest,,,POINT
309.587,ANOX301.MOV,475.000,60.0,ANOX3,chest,,,POINT
388.090,ANOX301.MOV,475.000,60.0,ANOX3,gular pump,,,POINT
420.837,ANOX301.MOV,475.000,60.0,ANOX3,chest,,,POINT
421.340,ANOX301.MOV,475.000,60.0,ANOX3,gular pump,,,POINT
442.590,ANOX301.MOV,475.000,60.0,ANOX3,chest,,,POINT
470.591,ANOX301.MOV,475.000,60.0,ANOX3,end of trial,,,POINT
