Observation id,ANOX101,,,,,,,
367.250,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,START
367.335,ANOX101.MOV,546.750,60.0,ANOX1,chest,,,POINT
367.616,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,STOP
367.617,ANOX101.MOV,546.750,60.0,ANOX1,reinhale,,soh,POINT
373.200,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,START
373.584,ANOX101.MOV,546.750,60.0,ANOX1,chest,,,POINT
373.732,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,STOP
373.733,ANOX101.MOV,546.750,60.0,ANOX1,reinhale,,soh,POINT
376.950,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,START
377.336,ANOX101.MOV,546.750,60.0,ANOX1,chest,,,POINT
377.416,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,STOP
377.417,ANOX101.MOV,546.750,60.0,ANOX1,reinhale,,soh,POINT
381.089,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,START
381.090,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,STOP
381.090,ANOX101.MOV,546.750,60.0,ANOX1,reinhale,,soh,POINT
381.335,ANOX101.MOV,546.750,60.0,ANOX1,chest,,,POINT
388.837,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,START
389.086,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,STOP
389.087,ANOX101.MOV,546.750,60.0,ANOX1,reinhale,,soh,POINT
389.089,ANOX101.MOV,546.750,60.0,ANOX1,chest,,,POINT
394.836,ANOX101.MOV,546.750,60.0,ANOX1,chest,,,POINT
394.837,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,START
395.336,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,STOP
395.337,ANOX101.MOV,546.750,60.0,ANOX1,reinhale,,soh,POINT
405.587,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,START
411.335,ANOX101.MOV,546.750,60.0,ANOX1,chest,,,POINT
414.336,ANOX101.MOV,546.750,60.0,ANOX1,chest,,,POINT
414.836,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,STOP
414.837,ANOX101.MOV,546.750,60.0,ANOX1,reinhale,,soh,POINT
426.835,ANOX101.MOV,546.750,60.0,ANOX1,chest,,,POINT
427.089,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,START
429.585,ANOX101.MOV,546.750,60.0,ANOX1,chest,,,POINT
429.834,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,STOP
429.835,ANOX101.MOV,546.750,60.0,ANOX1,reinhale,,soh,POINT
430.550,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,START
430.836,ANOX101.MOV,546.750,60.0,ANOX1,chest,,,POINT
430.949,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,STOP
430.950,ANOX101.MOV,546.750,60.0,ANOX1,reinhale,,soh,POINT
433.667,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,START
434.088,ANOX101.MOV,546.750,60.0,ANOX1,chest,,,POINT
434.232,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,STOP
434.233,ANOX101.MOV,546.750,60.0,ANOX1,reinhale,,soh,POINT
435.335,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,START
436.836,ANOX101.MOV,546.750,60.0,ANOX1,reinhale,,soh,POINT
438.084,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,STOP
438.085,ANOX101.MOV,546.750,60.0,ANOX1,reinhale,,soh,POINT
438.087,ANOX101.MOV,546.750,60.0,ANOX1,chest,,,POINT
443.585,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,START
443.835,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,STOP
443.836,ANOX101.MOV,546.750,60.0,ANOX1,chest,,,POINT
443.836,ANOX101.MOV,546.750,60.0,ANOX1,reinhale,,soh,POINT
445.836,ANOX101.MOV,546.750,60.0,ANOX1,chest,,,POINT
446.087,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,START
446.088,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,STOP
446.088,ANOX101.MOV,546.750,60.0,ANOX1,reinhale,,soh,POINT
455.585,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,START
455.588,ANOX101.MOV,546.750,60.0,ANOX1,chest,,,POINT
455.834,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,STOP
455.835,ANOX101.MOV,546.750,60.0,ANOX1,reinhale,,soh,POINT
460.337,ANOX101.MOV,546.750,60.0,ANOX1,chest,,,POINT
460.584,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,START
460.834,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,STOP
460.835,ANOX101.MOV,546.750,60.0,ANOX1,reinhale,,soh,POINT
464.087,ANOX101.MOV,546.750,60.0,ANOX1,chest,,,POINT
464.335,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,START
464.585,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,STOP
464.586,ANOX101.MOV,546.750,60.0,ANOX1,reinhale,,soh,POINT
467.083,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,START
468.587,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,STOP
468.588,ANOX101.MOV,546.750,60.0,ANOX1,reinhale,,soh,POINT
469.086,ANOX101.MOV,546.750,60.0,ANOX1,chest,,,POINT
469.334,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,START
469.335,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,STOP
469.335,ANOX101.MOV,546.750,60.0,ANOX1,reinhale,,soh,POINT
472.339,ANOX101.MOV,546.750,60.0,ANOX1,chest,,,POINT
472.585,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,START
472.834,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,STOP
472.835,ANOX101.MOV,546.750,60.0,ANOX1,reinhale,,soh,POINT
474.667,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,START
474.700,ANOX101.MOV,546.750,60.0,ANOX1,gular pump,,,POINT
474.866,ANOX101.MOV,546.750,60.0,ANOX1,exhale,,,STOP
474.867,ANOX101.MOV,546.750,60.0,ANOX1,reinhale,,soh,POINT
475.367,ANOX101.MOV,546.750,60.0,ANOX1,end of trial,,,POINT
